author_id;username;name;description;tweets_count;Type;Cate_1;Cate_2;Cate_3;created_at;geo;id;lang;like_count;quote_count;reply_count;retweet_count;source;tweet
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-03-28 21:58:30+00:00; ;1508564212951388162;en;154;2;10;8;Twitter for iPhone;Ten Steps to Nanette is out tomoz…Giddy up… https://t.co/2cyPq0YYzc
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-03-28 21:58:30+00:00; ;1508564212074770432;en;228;0;2;5;Twitter for iPhone;…and if I’ve learned anything from becoming an author, it’s that if it rhymes, it must be true. No poems were harmed in the writing of this book. My memoir situation contains exactly zero poetry. You’re welcome. Happy to help.
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-03-28 21:58:30+00:00; ;1508564210187268103;en;577;9;13;32;Twitter for iPhone;"‘Twas the night before pub day 
of #TenStepsToNanette. 
This book involved years
of toil and fret
I wrote and I wrote
of my work and myself 
And soon, from tomorrow,
it could be on your shelf https://t.co/Xy6YtzTucO"
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-03-28 01:39:09+00:00; ;1508257351043670016;en;1081;1;11;35;Twitter for iPhone;Power of the Doug https://t.co/jXUDR7NKXr
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-03-22 18:10:15+00:00; ;1506332445276135428;en;586;10;19;22;Twitter for iPhone;"Oh hi there…In one week, my book #TenStepsToNanette will be out in the world. And if that wasn’t enough news for a midday nap, @VictoriaSegal of @TheTimes called it an ""autobiographical MRI,” which is a very tidy line I reckon. Thank you muchly, Victoria…https://t.co/6vTbYRSFmk https://t.co/qh2ZMIVPPJ"
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-03-20 16:13:49+00:00; ;1505578365222207488;en;1875;81;67;336;Twitter for iPhone;A big thanks to the @guardian for publishing this little nugget from me upcoming memoir situation. And thanks to all y’all who are saying the nice things about it.  Glad it resonates. #TenStepsToNanette https://t.co/o86rnPjnY5
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-03-20 06:06:40+00:00; ;1505425570879791105;en;621;9;21;39;Twitter for iPhone;"Tasty bit of book porn here for you. Take my dust jacket off…mmmm…
Just TEN DAYS until TEN STEPS TO NANETTE (a memoir situation) is released. Thanks to my Australian publisher for that steamy little piece of video content. 

Order at https://t.co/2cyPq0YYzc. #TenStepsToNanette https://t.co/SrZiGAPPPt"
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-03-17 14:55:25+00:00; ;1504471471267016704;en;58;1;8;2;Twitter for iPhone;PS: there are seats floating around for Saturday night’s show… just a little fact.
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-03-17 14:55:24+00:00; ;1504471469283110922;en;545;5;22;10;Twitter for iPhone;first of three BODY OF WORK shows tonight in London at the @LondonPalladium…spot the cheeky poster from Nanette from ye olde days @SohoTheatre…Five years past and a few shows later, I’m chuffed to be back and I’ll see you very soon onstage tonight. https://t.co/CaAgcX5Je6
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-03-11 16:12:17+00:00; ;1502316490502008832;en;85;1;7;2;Twitter for iPhone;"In other news, LONDON, you can get amongst it if you want…still some availability for Saturday, 19th March at the Palladium…and EDINBURGH…it's on for this Sunday evening! Tickets: https://t.co/aQCL7BH7HT 

…ok, bye. 🐢"
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-03-11 16:12:16+00:00; ;1502316486970339329;en;313;0;16;12;Twitter for iPhone;Began my Body Of Work tour in the UK on Sunday with this grand entrance…the only accessible way to enter the venue…a humble thanks to audiences in Manchester, Glasgow and Brighton for making the journey well worth it thus far. Y’all are pretty cool…. https://t.co/Z3yaxGJlei
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-03-09 15:01:38+00:00; ;1501573933207752705;en;846;18;23;32;Twitter for iPhone;"Thrilled to get my hard copy. Thrilled. If you look real closely, you can see I even told my face. 

#TenStepsToNanette is on shelves March 29. https://t.co/JVJcfoaVmI https://t.co/OeYr6UYpiL"
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-03-04 19:51:24+00:00; ;1499834915726233600;en;367;1;4;21;Twitter Web App;Oh yeah...G'day. https://t.co/ZYGxrTiKeS
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-02-21 16:43:36+00:00; ;1495801390538661894;en;35;1;2;10;Twitter for iPhone;PS: The folks at @Waterstones are hosting a competition for the UK, where you can be entered for a chance to win tickets to my London show when you pre-order #TenStepsToNanette on their site by Feb 28...that's one week away, so do it now if you wish. https://t.co/8usp2KZLpe
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-02-21 16:43:35+00:00; ;1495801385731960833;en;165;3;10;13;Twitter for iPhone;Oh hello UK...I start my Body Of Work tour in your part of the world in two weeks. Here's a delightful memory I dug up from a past visit to England. Look forward to being back on the road there with this new show soon. Get amongst it...if you want... https://t.co/3JGS6nfq5k https://t.co/g4m9GLxQ06
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-01-25 19:15:49+00:00; ;1486055224263458823;en;891;2;73;12;Twitter for iPhone;They weren’t wrong...winter did come. #boneknitting #partsandcraft https://t.co/x25o4u7R8r
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2022-01-13 01:12:59+00:00; ;1481434066473734145;en;2020;4;91;102;Twitter for iPhone;"I don’t wanna brag but it’s my birthday. I know a lot of you are on the struggle bus right now, but if you’re doin’ ok and wanna gift me a gift, why not give to one of these excellent orgs? I am! Why not help them help LGBTQI youth?
@TrevorProject 
@Mermaids_Gender 
@minus18youth https://t.co/VpxfmA8fVg"
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-12-09 00:01:00+00:00; ;1468732373667696641;en;243;4;13;5;Twitter Web App;Oh hi SYDNEY…word on the street is that the final tickets to my show Body of Work this weekend are on sale now…word on the street is also that the very excellent @zoecoombsmarr will be joining me at the Opera House…what a nice street. https://t.co/nwnj6grNYJ https://t.co/qhcpwHAJ65
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-11-24 05:07:51+00:00; ;1463373778679853065;en;561;1;26;14;Twitter Web App;BRISBANE! What a lovely warm welcome. Shame my shows have to be inside. That is sarcasm…I am trying to learn. Apparently it’s what the cool kids do. https://t.co/gNkC1O2u28
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-11-23 22:21:11+00:00; ;1463271436970184706;en;135;1;11;3;Twitter Web App;Thanks y'all, new shows have been added in San Francisco, Seattle, Boston and Minneapolis. All other North American shows are selling fast... link in bio for all the details
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-11-19 18:00:02+00:00; ;1461756166346661894;en;531;12;36;26;Twitter Web App;Ahoy there AMERICA and CANADA…my show Body of Work is headed to your corner of the world...see what I did there? I didn’t.  Tickets are on sale now. What a treat...not a trick...we're past that now. Get amongst all the details at https://t.co/WOLgayBwCT ...if you want... https://t.co/guQaA5WNU8
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-11-18 18:30:00+00:00; ;1461401318866800643;en;1654;37;39;94;Twitter Web App;"Holy roly poly, y'all. It's been rumoured for years but...I'm writing a book. That book has a name! It also has a face...and a birthday. It's very close to having words as well. You can pre-order it...if you want. Not gonna lie, this is a very big day.
https://t.co/JVJcfoswLi https://t.co/gNfHIYrDGd"
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-11-15 17:01:00+00:00; ;1460291757149728785;en;251;1;11;3;Twitter Web App;P.S....New York, I haven’t forgotten you…but your announcement is waiting for its second dose...so stay tuned...
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-11-15 17:00:03+00:00; ;1460291517784993796;en;626;15;28;40;Twitter Web App;Oh hello USA and CANADA...the rumors are true. That's why I started them. You're welcome. I am touring my new show BODY OF WORK through your part of the world in 2022...Find all the show dates and sign up for the pre-sale on my website… https://t.co/WOLgayT81t https://t.co/kzuLOsHC7c
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-11-14 00:24:28+00:00; ;1459678583799136260;en;4410;19;100;95;Twitter Web App;Oh hello NORTH AMERICA…don’t want to bother you, you seem busy…but I’ll have some news for y’all soon about an upcoming tour…so…stay tuned…in the meantime, take it turbo easy https://t.co/V05Kxkz6SN
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-11-04 03:27:56+00:00; ;1456100875592601600;en;368;0;18;7;Twitter Web App;Window into my soul. https://t.co/x8j6YdvUil
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-10-29 04:41:41+00:00; ;1453945108714254337;en;566;9;58;21;Twitter Web App;"SYDNEY! Tickets to my new show BODY OF WORK are on sale now...it'll be at the Opera House this December...should be pretty good I reckon. 
Thanks to your fervor, a second performance on 12 December has been added.
Get amongst it... if you want 🐢 link in bio https://t.co/aPEwefuSe9"
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-10-28 10:00:02+00:00; ;1453662835679051783;en;670;6;51;23;Twitter Web App;rrrrrREYKJAVIK...today is a day that is all about you. Or at least, this post is all about you. Tickets to my new show BODY OF WORK go on sale today...Woot? Woot. I mean, Woot! I am woot. All the info at the link in bio...get amongst it...if you want... https://t.co/AirFUO0IYc
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-10-26 22:00:00+00:00; ;1453119244804165638;en;1179;12;139;44;Twitter Web App;Oh SYDNEY. Hey Sydney. You’re so fine. I am bringing my new show BODY OF WORK your way this December…2021! Pre-sale tickets available today…and tickets officially go on sale this Friday…register for the pre-business at the link in bio…if you want…hi! https://t.co/DhuCEZAN0L
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-10-25 01:36:40+00:00; ;1452448994966138885;en;588;4;83;18;Twitter Web App;"Oh hello SYDNEY…youse have had a bit of a rough trot…I hope you’re coping ok…I’ve got some good news coming your way soon…which is that I’m coming your way soon…https://t.co/N5ezY5f6Wb for details and pre-sales…

Only a rotten melon was hurt in the making of this video. https://t.co/AEzrrLFrEZ"
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-10-21 10:00:02+00:00; ;1451126121584467968;en;983;16;46;23;Twitter Web App;Oh hello ICELAND...When I took my last show to Reykjavik, I had the best of times. What a very magical place you live in. So, I am pretty darn chuffed to announce that I'm returning with my new show BODY OF WORK in January! On sale soon...get amongst it..if you want...link in bio https://t.co/VEW0Hw6ve7
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-10-20 23:37:05+00:00; ;1450969351247384577;en;236;4;32;7;Twitter Web App;Oh ADELAIDE… I promise I’m more excited than this video makes it seem…even if I’m not externalizing it. I’ve added a second show in your fine city THIS SATURDAY…get amongst it…if you want…link in bio https://t.co/tfy3Oo3MD0
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-10-18 09:00:02+00:00; ;1450023859504119809;en;1881;12;51;37;Twitter Web App;Oh hey there UNITED KINGDOM...Today I found this little memory from the Pre-Pandemic Way Way Back...which reminded me that I'll be performing my new show BODY OF WORK in your part of the world in just five months...so that's pretty cool...link in bio and all that pizzazz https://t.co/L68S9bfNtx
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-09-04 05:08:55+00:00; ;1434020629506822147;en;429;2;82;5;Twitter for iPhone;Thank you kindly for showing me a very excellent time last night, Bunbury…I’ll be seeing you tonight MANDURAH…and I’m told final tickets were just released for shows in PERTH so…I’ll be seeing youse soon too…. https://t.co/5YSCJOoUOi … https://t.co/CKxBzvqasx
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-08-31 00:04:06+00:00; ;1432494369404174337;en;461;4;23;17;Twitter for iPhone;Giddy up BRISBANE…due to demand, we are adding a fourth performance of BODY OF WORK in your fine city…pretty neat…get amongst it, if you want… https://t.co/WOLgayBwCT https://t.co/S2r1uphBg9
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-08-24 05:45:24+00:00; ;1430043543553421328;en;344;5;15;5;Twitter for iPhone;DARWIN! I am heading up north to you fine folks this weekend…I am told final tickets have just been released for two shows on Sunday, with special guest @geraldinehickey ...hope you’re well up there and get amongst it….if you want… https://t.co/WOLgayT81t https://t.co/XU7BLk8X4R
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-08-12 11:11:45+00:00; ;1425777017300021258;en;333;1;26;12;Twitter for iPhone;COPENHAGEN...I’ve got some news for you...I’ve added a second show in your fine city, on sale now! So. That’s a bit cool...looking forward to getting over Europe way...get amongst it...If you want... https://t.co/WOLgayBwCT
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-08-03 01:14:07+00:00; ;1422365126754148355;en;2363;16;76;86;Twitter for iPhone;When I love something a big lot I don’t always tell my face #tasmaniaisfuckingbeautiful https://t.co/lQOSduB6Xa
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-07-28 07:37:20+00:00; ;1420287241801277441;en;390;3;8;9;Twitter for iPhone;CANBERRA! Because you are such a delight and I love your bubble so much...I have grabbed at a chance for one more show @canberratheatre It is TOMORROW…Thursday…so get amongst it…if you want… https://t.co/WOLgayBwCT #bubbleofloveliness https://t.co/8W7hESsZK6
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-06-11 23:34:39+00:00; ;1403495926971305985;en;1259;5;21;23;Twitter for iPhone;Can’t walk. Can rake. Fuck leaf blowers. (This is my favorite tree. A hawthorn called Branch. A golden girl.) You’re welcome. https://t.co/mkkpVoAGrx
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-06-10 11:02:57+00:00; ;1402944369804537861;en;537;5;17;19;Twitter for iPhone;Well gosh, LONDON...thanks to your fervor, I’m adding a third performance of my new show BODY OF WORK in your lovely city...The power has been out here all day but otherwise the Good News Bear seems to be in town...🐻... https://t.co/qYbzap1v3R https://t.co/pftUwYbc4y
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-06-07 10:01:32+00:00; ;1401841748087742466;en;299;4;9;15;Twitter for iPhone;Buongiorno ITALIA! It's your turn now. Hooray...? I'm bringing my new show BODY OF WORK to your lovely corner of the world...31st January 2022, 7:30pm, at Teatro Nuovo...get amongst it...if you want...tickets available at https://t.co/eXK0vQDD5I https://t.co/MLNBgRJoh5
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-06-04 11:03:12+00:00; ;1400770102899793924;en;483;14;32;29;Twitter for iPhone;"UK! EU! To all you fine folks across multiple ponds (except Italy*)...tickets to BODY OF WORK are on sale today...All the dates and details are on my website... https://t.co/WOLgayBwCT 
*Italy, don't fret, you are also fine folks, but your tickets will be available from Monday. https://t.co/FGA97cJJXH"
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-06-04 00:34:51+00:00; ;1400611974132637700;en;394;7;12;20;Twitter for iPhone;ADELAIDE tickets for my new show BODY OF WORK go on sale today...and they’re already selling fast! I don’t understand. I’m too old for this shit. Get amongst it...if you want... https://t.co/WOLgayBwCT https://t.co/eYhg70BwNW
39159473;Hannahgadsby;Hannah Gadsby;I am the sleepy time tea bear 🐻 #actuallyautistic https://t.co/F1Gt0CeRyO. Douglas now streaming on Netflix. Tour updates by HGHQ.;4400;Paciente;TEA;nan;nan;2021-06-02 00:32:06+00:00; ;1399886507771502595;en;443;1;10;19;Twitter for iPhone;ADELAIDE?! Your very special pre-sale starts today for my new show...BODY OF WORK...at the Thebarton Theatre... what even is a pre-sale? A sale before a sale? You tell me, when you get amongst it...if you want... k, bye. https://t.co/LrPpf4HXGt
